0,1
49bb5a3c944b8fc337981cc7a9ccae41u31d7,0.0023168979678303003
a921612b85a1494456e74c09393ccb65ylp4y,0.0104287164285779
6b601e72a4d264dab9ace9d7b229b47479v6i,0.0089230015873909
eaf0ed0afc9689779417274b4791726cn5udi,0.018387814983725548
cdecd8d02ed8c6037e38042c7745f688mx5sf,0.0053123412653803825
d4aed439bdc854a56fc6cc3bdb986775w7hxw,0.11452674865722656
ed591299b162a19ff77f0479495831b31hl1q,0.0018018614500761032
eebdee08b0f67283126ef60307f49680sb9va,0.04696199670433998
6887f0abc4eb4c79eb0e23c48ceea186vjfih,0.015142962336540222
37eb6e2979e66d4ce29a74ac1c8bc6a5lqs6t,0.013401673175394535
3bdce1c10890630c287cc3f758ae0dc3ddpu8,0.39243003726005554
78fdbeba625c6ee7a1bce379b4263773auglk,0.003456843551248312
65d451d17c6c3cc8bcfad0f4253f307arko5e,0.006888166535645723
5ad0cf9fa41c6ee677e708cd704ba9609qjod,0.006923822220414877
b017a5693a93f7e5fcab8e4be495951f5hlp3,0.03560388833284378
29606fe1516646d7058c2830d03643705t8hg,0.0026337297167629004
1c93e9b89cbb10abc6180e3a0e5061fcwugql,0.0011136496905237436
de24bbcb87c906b5e385ec715df727dcgj8gs,0.007794743869453669
7f6d1b6369786181188848e7903ba72ckc0xv,0.057901255786418915
2fdc5ca6fd51089afe756ee00e4f7e23le4gq,0.010078538209199905
3cda68167e63c7edcb7a618e466f5e82iv4xq,0.002961769700050354
40848d51755dda8e1aa23ba52bfb1ab5ewrso,0.015142962336540222
3e322551a9657e97b345bb965bbab4d8eawre,0.0013836680445820093
1a1d4e9eba20c58b73fd68c5ab9907081xw9l,0.2081308811903
5759ce7d1b3dbe6ddf4a1d128e767085yu5iv,0.015142962336540222
a32715dae5fe9d7f9e29c70e6171a513nal30,0.00550242280587554
2fd12c6c9a8c86edf1dc5d3bb6bd11dd9skfc,0.013006286695599556
6c13e796dc0cb45b234234a7117d6fe9ta8qr,0.0017663956386968493
9f1e93f86a9d053856f754386fbeacf7bbn0h,0.0036137066781520844
a597c466ab9757c8b6b3f1da537303ccizhqj,0.0036137066781520844
8f903e6e380c42b5ad29d74dfbde74709ptfy,0.004061518236994743
8ec77c402265170cdff483194d26a711b2jw9,0.015142962336540222
154871353955cfe996aa3b15a99722e8z2dmo,0.018735310062766075
5bdefc49dcf5eed981cb850c8e0808eaxzh4k,0.010078538209199905
2e5316fad2ea56fc3196aaebd9b97faa59jdj,0.0015625153901055455
9edeb9dda13700f99a1a4c20ca580b74h769x,0.003858775133267045
5e9fae8fb44a50c285436949f7f00460wjvsb,0.41610801219940186
573cdcab827fca60cb3f93c134dee9c9pui8t,0.0012537678703665733
05357eefa29d2c28f59f9e346ec64cebylh3z,0.006286982446908951
a9d1978a3989dd6947ed87c636c1ad65f9rwg,0.02512963116168976
797fec2fdeea8bc90a1ef96768ef0f9962xhq,0.0032318364828824997
3240517cc1d3c5b8c25b9b25836f0b02ggjn0,0.007151545956730843
11dde523eac413d1f8e7fabaa0801fb631rn4,0.016673004254698753
554466d4e50644d899e4f8f3ccd64b87ayokk,0.0015435067471116781
8717fca1a2148057ebc97c3353b1f42319uek,0.002683858387172222
fb1fab8fac01092deb15148b30e43b0d5u5l8,0.015142962336540222
9c576162104947124e4eaad02b76cf724d1px,0.6410418748855591
34b4cfde3929bc39e39d48a569195c40o2nze,0.0011136496905237436
